14,3,101.54,0.0,217.06,63.95,1,1,1.0
14,5,0.0,182.18,17.87,43.66,1,1,1.0
15,4,695.9,144.8,263.05000000000007,117.30000000000001,1,1,1.0
15,2,313.75,0.0,400.15999999999997,116.1,1,1,1.0
15,3,101.54,0.0,217.06,63.95,1,1,1.0
15,5,0.0,177.33,35.44,61.839999999999975,1,1,1.0
16,4,657.1,144.8,269.4,103.69999999999999,1,1,1.0
16,2,313.75,0.0,400.15999999999997,116.1,1,1,1.0
16,3,101.54,0.0,217.06,63.95,1,1,1.0
16,5,0.0,172.48,53.0,80.02000000000001,1,1,1.0
17,4,618.3,131.2,262.1,110.0,1,1,1.0
17,2,313.75,0.0,400.15999999999997,116.1,1,1,1.0
17,3,101.54,0.0,217.06,63.95,1,1,1.0
17,5,0.2,177.33,76.25,89.11999999999998,1,1,1.0
18,4,586.9,131.2,245.30000000000007,97.4,1,1,1.0
18,2,313.75,0.0,400.15999999999997,116.1,1,1,1.0
18,3,101.54,0.0,217.06,63.95,1,1,1.0
18,5,0.4,182.18,99.5,98.21999999999997,1,1,1.0
19,4,552.3,117.6,242.20000000000005,100.5,1,1,1.0
19,2,313.75,0.0,400.15999999999997,116.1,1,1,1.0
19,3,101.54,0.0,217.06,63.95,1,1,1.0
19,5,0.61,187.03,122.74,107.32000000000002,1,1,1.0
20,4,519.8,113.4,228.60000000000002,97.4,1,1,1.0
20,2,313.75,0.0,400.15999999999997,116.1,1,1,1.0
20,3,101.54,0.0,217.06,63.95,1,1,1.0
20,5,0.81,191.88,145.99,116.42000000000002,1,1,1.0
21,4,486.3,108.2,219.09999999999997,93.2,1,1,1.0
21,2,313.75,0.0,400.15999999999997,116.1,1,1,1.0
21,3,101.54,0.0,217.06,63.95,1,1,1.0
21,5,1.01,196.73,169.24,125.52000000000001,1,1,1.0
22,4,458.0,100.9,214.89999999999998,95.29999999999998,1,1,1.0
22,2,313.75,0.0,400.15999999999997,116.1,1,1,1.0
22,3,101.54,0.0,217.06,63.95,1,1,1.0
22,5,1.21,201.58,192.48999999999998,134.61999999999998,1,1,1.0
23,4,428.7,100.9,212.8,84.79999999999998,1,1,1.0
23,2,313.75,0.0,400.15999999999997,116.1,1,1,1.0
23,3,101.54,0.0,217.06,63.95,1,1,1.0
23,5,20.61,209.67,206.62,143.50000000000003,1,1,1.0
24,4,405.6,94.6,198.19999999999993,83.80000000000001,1,1,1.0
24,2,313.75,0.0,400.15999999999997,116.1,1,1,1.0
24,3,101.54,0.0,217.06,63.95,1,1,1.0
24,5,40.02,217.75,220.74999999999997,152.38,1,1,1.0
25,4,378.4,94.6,189.80000000000007,76.5,1,1,1.0
25,2,313.75,0.0,400.15999999999997,116.1,1,1,1.0
25,3,101.54,0.0,217.06,63.95,1,1,1.0
25,5,59.42,225.84,234.88,161.26000000000002,1,1,1.0
26,4,353.2,87.3,184.59999999999997,77.50000000000001,1,1,1.0
26,2,313.75,0.0,400.15999999999997,116.1,1,1,1.0
26,3,101.54,0.0,217.06,63.95,1,1,1.0
26,5,86.1,239.17,254.70000000000002,171.35999999999999,1,1,1.0
27,4,329.1,83.1,178.29999999999995,76.5,1,1,1.0
27,2,313.75,0.0,400.15999999999997,116.1,1,1,1.0
27,3,101.54,0.0,217.06,63.95,1,1,1.0
27,5,112.77,252.51,274.53000000000003,181.46000000000004,1,1,1.0
28,4,310.2,83.1,170.0,71.30000000000001,1,1,1.0
28,2,313.75,0.0,400.15999999999997,116.1,1,1,1.0
28,3,101.54,0.0,217.06,63.95,1,1,1.0
28,5,139.45,265.85,294.35,191.54999999999995,1,1,1.0
29,4,291.3,77.9,163.7,73.4,1,1,1.0
29,6,916.02,181.45,39.82000000000005,61.83000000000001,1,1,1.0
29,2,313.75,0.0,400.15999999999997,116.1,1,1,1.0
29,3,101.54,0.0,217.06,63.95,1,1,1.0
29,5,175.42,280.81,323.45000000000005,204.12,1,1,1.0
30,4,272.4,77.9,156.40000000000003,66.1,1,1,1.0
30,6,870.44,168.86,85.39999999999998,74.41999999999999,1,1,1.0
30,2,313.75,0.0,400.15999999999997,116.1,1,1,1.0
30,3,101.54,0.0,217.06,63.95,1,1,1.0
30,5,211.4,295.76,352.53,216.71000000000004,1,1,1.0
31,4,256.09,74.6,151.90000000000003,64.91,1,1,1.0
31,6,824.86,156.28,130.98000000000002,87.0,1,1,1.0
31,2,313.75,0.0,400.15999999999997,116.1,1,1,1.0
31,3,101.54,0.0,217.06,63.95,1,1,1.0
31,5,247.37,310.72,381.63,229.27999999999997,1,1,1.0
32,4,239.77,71.3,147.4,63.730000000000004,1,1,1.0
32,6,779.28,143.69,176.56000000000006,99.59,1,1,1.0
32,2,313.75,0.0,400.15999999999997,116.1,1,1,1.0
32,3,101.54,0.0,217.06,63.95,1,1,1.0
32,5,297.7,330.73,402.25000000000006,209.26999999999998,1,1,1.0
33,4,223.46,68.0,142.9,62.53999999999999,1,1,1.0
33,6,733.7,131.1,222.14,112.18,1,1,1.0
33,2,313.75,0.0,400.15999999999997,116.1,1,1,1.0
33,3,101.54,0.0,217.06,63.95,1,1,1.0
33,5,348.02,350.73,422.88,189.26999999999998,1,1,1.0
34,4,207.14,64.7,138.40000000000003,61.36,1,1,1.0
34,6,695.76,125.02,220.89999999999998,107.99,1,1,1.0
34,2,313.75,0.0,400.15999999999997,116.1,1,1,1.0
34,3,101.54,0.0,217.06,63.95,1,1,1.0
34,5,409.86,373.17,431.99,166.82999999999998,1,1,1.0
35,4,190.83,61.4,133.9,60.169999999999995,1,1,1.0
35,6,657.82,118.94,219.64999999999998,103.78999999999999,1,1,1.0
35,2,313.75,0.0,400.15999999999997,116.1,1,1,1.0
35,3,101.54,0.0,217.06,63.95,1,1,1.0
35,5,471.71,395.6,441.09,144.39999999999998,1,1,1.0
36,4,174.51,58.1,129.40000000000003,58.99,1,1,1.0
36,6,619.88,112.86,218.39999999999998,99.58999999999999,1,1,1.0
36,2,313.75,0.0,400.15999999999997,116.1,1,1,1.0
36,3,101.54,0.0,217.06,63.95,1,1,1.0
36,5,554.75,421.65,381.65,118.35000000000002,1,1,1.0
37,4,158.2,54.8,124.90000000000003,57.8,1,1,1.0
37,6,581.94,106.79,217.14999999999998,95.39,1,1,1.0
37,2,313.75,0.0,400.15999999999997,116.1,1,1,1.0
37,3,101.54,0.0,217.06,63.95,1,1,1.0
37,5,637.8,447.7,322.20000000000005,92.30000000000001,1,1,1.0
38,4,145.1,52.31,122.28,57.28,1,1,1.0
38,6,544.01,100.71,215.89,91.19000000000001,1,1,1.0
38,2,313.75,0.0,400.15999999999997,116.1,1,1,1.0
38,3,101.54,0.0,217.06,63.95,1,1,1.0
38,5,737.2,481.7,222.79999999999995,58.30000000000001,1,1,1.0
39,4,132.0,49.82,119.65,56.76,1,1,1.0
39,6,515.88,95.64,208.22000000000003,88.58,1,1,1.0
39,2,313.75,0.0,400.15999999999997,116.1,1,1,1.0
39,3,101.54,0.0,217.06,63.95,1,1,1.0
39,5,737.2,481.7,222.79999999999995,58.30000000000001,1,1,1.0
40,4,118.9,47.33,117.03,56.230000000000004,1,1,1.0
40,6,487.76,90.57,200.53999999999996,85.96000000000001,1,1,1.0
40,2,313.75,0.0,400.15999999999997,116.1,1,1,1.0
40,3,101.54,0.0,217.06,63.95,1,1,1.0
41,4,105.8,44.84,114.39999999999999,55.709999999999994,1,1,1.0
41,6,459.64,85.5,192.86,83.35,1,1,1.0
41,2,313.75,0.0,400.15999999999997,116.1,1,1,1.0
41,3,101.54,0.0,217.06,63.95,1,1,1.0
42,4,92.7,42.35,111.77999999999999,55.190000000000005,1,1,1.0
42,6,431.52,80.44,185.18000000000006,80.72999999999999,1,1,1.0
42,2,313.75,0.0,400.15999999999997,116.1,1,1,1.0
42,3,101.54,0.0,217.06,63.95,1,1,1.0
43,4,79.6,39.87,109.15,54.660000000000004,1,1,1.0
43,6,403.39,75.37,177.51,78.10999999999999,1,1,1.0
43,2,313.75,0.0,400.15999999999997,116.1,1,1,1.0
43,3,101.54,0.0,217.06,63.95,1,1,1.0
44,4,66.5,37.38,106.53,54.13,1,1,1.0
44,6,375.27,70.3,169.83000000000004,75.50000000000001,1,1,1.0
44,2,313.75,0.0,400.15999999999997,116.1,1,1,1.0
44,3,101.54,0.0,217.06,63.95,1,1,1.0
45,4,53.4,34.89,103.9,53.61,1,1,1.0
45,6,354.25,67.67,164.77999999999997,72.67999999999999,1,1,1.0
45,2,313.75,0.0,400.15999999999997,116.1,1,1,1.0
45,3,101.54,0.0,217.06,63.95,1,1,1.0
46,4,47.57,33.26,98.9,53.03000000000001,1,1,1.0
46,6,333.24,65.05,159.73000000000002,69.85000000000001,1,1,1.0
46,2,313.75,0.0,400.15999999999997,116.1,1,1,1.0
46,3,101.54,0.0,217.06,63.95,1,1,1.0
47,4,41.75,31.63,93.88,52.45,1,1,1.0
47,6,312.22,62.42,154.67999999999995,67.02999999999999,1,1,1.0
47,2,313.75,0.0,400.15999999999997,116.1,1,1,1.0
47,3,101.54,0.0,217.06,63.95,1,1,1.0
48,4,35.93,30.0,88.87,51.870000000000005,1,1,1.0
48,6,291.2,59.79,149.63,64.21000000000001,1,1,1.0
48,2,313.75,0.0,400.15999999999997,116.1,1,1,1.0
48,3,101.54,0.0,217.06,63.95,1,1,1.0
49,4,30.11,28.37,83.86,51.28999999999999,1,1,1.0
49,6,270.18,57.16,144.58999999999997,61.39,1,1,1.0
49,2,313.75,0.0,400.15999999999997,116.1,1,1,1.0
49,3,101.54,0.0,217.06,63.95,1,1,1.0
50,4,24.28,26.74,78.85,50.7,1,1,1.0
50,6,249.16,54.54,139.54,58.559999999999995,1,1,1.0
50,2,313.75,0.0,400.15999999999997,116.1,1,1,1.0
50,3,101.54,0.0,217.06,63.95,1,1,1.0
51,4,18.46,25.11,73.84,50.120000000000005,1,1,1.0
51,6,233.74,52.46,134.69,57.87,1,1,1.0
51,2,313.75,0.0,400.15999999999997,116.1,1,1,1.0
51,3,101.54,0.0,217.06,63.95,1,1,1.0
52,4,12.64,23.48,68.83,49.53999999999999,1,1,1.0
52,6,218.33,50.38,129.83,57.18,1,1,1.0
52,2,313.75,0.0,400.15999999999997,116.1,1,1,1.0
52,3,101.54,0.0,217.06,63.95,1,1,1.0
53,4,6.82,21.85,63.809999999999995,48.96,1,1,1.0
53,6,202.91,48.3,124.97999999999999,56.49000000000001,1,1,1.0
53,2,313.75,0.0,400.15999999999997,116.1,1,1,1.0
53,3,101.54,0.0,217.06,63.95,1,1,1.0
54,4,1.0,20.22,58.8,48.379999999999995,1,1,1.0
54,6,187.49,46.22,120.12,55.790000000000006,1,1,1.0
54,2,313.75,0.0,400.15999999999997,116.1,1,1,1.0
54,3,101.54,0.0,217.06,63.95,1,1,1.0
55,4,1.0,20.22,47.3,48.379999999999995,1,1,1.0
55,6,172.07,44.14,115.26999999999998,55.099999999999994,1,1,1.0
55,2,313.75,0.0,400.15999999999997,116.1,1,1,1.0
55,3,101.54,0.0,217.06,63.95,1,1,1.0
56,4,1.0,20.22,35.8,48.379999999999995,1,1,1.0
56,6,156.66,42.06,110.41,54.41,1,1,1.0
56,2,313.75,0.0,400.15999999999997,116.1,1,1,1.0
56,3,101.54,0.0,217.06,63.95,1,1,1.0
57,4,1.0,20.22,28.2,48.379999999999995,1,1,1.0
57,6,141.24,39.99,105.56,53.71,1,1,1.0
57,2,313.75,0.0,400.15999999999997,116.1,1,1,1.0
57,3,101.54,0.0,217.06,63.95,1,1,1.0
58,4,1.0,20.22,20.6,48.379999999999995,1,1,1.0
58,6,129.11,36.95,105.55999999999997,52.5,1,1,1.0
58,2,313.75,0.0,400.15999999999997,116.1,1,1,1.0
58,3,101.54,0.0,217.06,63.95,1,1,1.0
59,4,1.0,20.22,39.7,48.379999999999995,1,1,1.0
59,6,116.99,33.92,105.56000000000002,51.28,1,1,1.0
59,2,313.75,0.0,400.15999999999997,116.1,1,1,1.0
59,3,101.54,0.0,217.06,63.95,1,1,1.0
60,6,103.65,32.71,101.94999999999999,51.279999999999994,1,1,1.0
60,2,313.75,0.0,400.15999999999997,116.1,1,1,1.0
60,3,101.54,0.0,217.06,63.95,1,1,1.0
